rxn_id,vial,temperature_deg_c,time_h,scale_mol,stirring_shaking,concentration_mol_l,startingmat_1_cas,startingmat_1_name,startingmat_1_smiles,startingmat_1_eq,startingmat_2_cas,startingmat_2_name,startingmat_2_smiles,startingmat_2_eq,reagent_1_cas,reagent_1_name,reagent_1_smiles,reagent_1_eq,catalyst_cas,catalyst_name,catalyst_smiles,catalyst_eq,ligand_cas,ligand_name,ligand_eq,solvent_1_cas,solvent_1_name,solvent_1_smiles,solvent_1_fraction,solvent_2_cas,solvent_2_name,solvent_2_smiles,solvent_2_fraction,product_1_name,product_1_smiles,product_1_area%
Experimentalist plate 2,A10,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,40438-64-0,(pDMA-Ph)P(Cy)2,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0077
Experimentalist plate 2,A11,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,40438-64-0,(pDMA-Ph)P(Cy)2,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,A12,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,40438-64-0,(pDMA-Ph)P(Cy)2,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0310
Experimentalist plate 2,B1,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,97739-46-3,MeCgPPh,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0024
Experimentalist plate 2,B2,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,97739-46-3,MeCgPPh,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,B3,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,97739-46-3,MeCgPPh,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,B4,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,97739-46-3,MeCgPPh,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,B5,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,97739-46-3,MeCgPPh,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,B6,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,97739-46-3,MeCgPPh,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,B7,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,97739-46-3,MeCgPPh,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,B8,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,97739-46-3,MeCgPPh,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,B9,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,97739-46-3,MeCgPPh,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,B10,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,97739-46-3,MeCgPPh,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,B11,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,97739-46-3,MeCgPPh,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,B12,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,97739-46-3,MeCgPPh,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,C1,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,81867-23-7,PhXPhos,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,C2,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,81867-23-7,PhXPhos,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,C3,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,81867-23-7,PhXPhos,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,C4,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,81867-23-7,PhXPhos,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,C5,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,81867-23-7,PhXPhos,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,C6,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,81867-23-7,PhXPhos,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,C7,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,81867-23-7,PhXPhos,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,C8,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,81867-23-7,PhXPhos,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,C9,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,81867-23-7,PhXPhos,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,C10,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,81867-23-7,PhXPhos,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,C11,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,81867-23-7,PhXPhos,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,C12,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,81867-23-7,PhXPhos,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,D1,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,855-38-9,P(pAn)3,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,D2,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,855-38-9,P(pAn)3,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,D3,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,855-38-9,P(pAn)3,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0034
Experimentalist plate 2,D4,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,855-38-9,P(pAn)3,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0040
Experimentalist plate 2,D5,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,855-38-9,P(pAn)3,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,D6,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,855-38-9,P(pAn)3,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0108
Experimentalist plate 2,D7,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,855-38-9,P(pAn)3,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,D8,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,855-38-9,P(pAn)3,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
Experimentalist plate 2,D9,85,20,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,855-38-9,P(pAn)3,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0027
